parricide|noun|masculine
https://www.cnrtl.fr/definition/61175
http://kaiko.getalp.org/dbnary/fra/parricide__nom__1
asepsie|noun|feminine
https://www.cnrtl.fr/definition/9026
http://kaiko.getalp.org/dbnary/fra/asepsie__nom__1
	UND-1	Ensemble de mesures préventives (désinfection, stérilisation, etc.) devant écarter tout microbe.		(Chirurgie, Médecine) Méthode préventive contre les infections et les pollutions du milieu par des micro-organismes pathogènes.	http://kaiko.getalp.org/dbnary/fra/__ws_1_asepsie__nom__1
	UND-1	Ensemble de mesures préventives (désinfection, stérilisation, etc.) devant écarter tout microbe.		(Chirurgie, Médecine) Absence de micro-organismes.	http://kaiko.getalp.org/dbnary/fra/__ws_2_asepsie__nom__1
	UND-2	État de ce qui est aseptique*, exempt de tout germe infectieux.		(Chirurgie, Médecine) Méthode préventive contre les infections et les pollutions du milieu par des micro-organismes pathogènes.	http://kaiko.getalp.org/dbnary/fra/__ws_1_asepsie__nom__1
	UND-2	État de ce qui est aseptique*, exempt de tout germe infectieux.		(Chirurgie, Médecine) Absence de micro-organismes.	http://kaiko.getalp.org/dbnary/fra/__ws_2_asepsie__nom__1
flore|noun|feminine
https://www.cnrtl.fr/definition/34888
http://kaiko.getalp.org/dbnary/fra/flore__nom__1
	UND-1	Ensemble des végétaux qui croissent de façon naturelle dans un pays, une région ou à une époque donnée.		(Architecture) Décor sculpté qui figure des plantes.	http://kaiko.getalp.org/dbnary/fra/__ws_3_flore__nom__1
	UND-1	Ensemble des végétaux qui croissent de façon naturelle dans un pays, une région ou à une époque donnée.		Ensemble des plantes d’un pays, d’une région, etc.	http://kaiko.getalp.org/dbnary/fra/__ws_1_flore__nom__1
	UND-1	Ensemble des végétaux qui croissent de façon naturelle dans un pays, une région ou à une époque donnée.		(Par extension) Livre contenant la description des plantes qui croissent naturellement dans un territoire géographique donné.	http://kaiko.getalp.org/dbnary/fra/__ws_2_flore__nom__1
	UND-3	Ensemble des micro-organismes vivant à l'état naturel ou pathologique dans certaines parties de l'organisme.		(Architecture) Décor sculpté qui figure des plantes.	http://kaiko.getalp.org/dbnary/fra/__ws_3_flore__nom__1
	UND-3	Ensemble des micro-organismes vivant à l'état naturel ou pathologique dans certaines parties de l'organisme.		Ensemble des plantes d’un pays, d’une région, etc.	http://kaiko.getalp.org/dbnary/fra/__ws_1_flore__nom__1
	UND-3	Ensemble des micro-organismes vivant à l'état naturel ou pathologique dans certaines parties de l'organisme.		(Par extension) Livre contenant la description des plantes qui croissent naturellement dans un territoire géographique donné.	http://kaiko.getalp.org/dbnary/fra/__ws_2_flore__nom__1
lac|noun|masculine
https://www.cnrtl.fr/definition/47333
http://kaiko.getalp.org/dbnary/fra/lac__nom__1
	A._UND-2	Loc. fam.		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	A._UND-2	Loc. fam.		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
	A._UND-3	Échouer, n'avoir pas de suite.		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	A._UND-3	Échouer, n'avoir pas de suite.		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
	A._UND-4	Être pris, perdu; être dans l'embarras.		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	A._UND-4	Être pris, perdu; être dans l'embarras.		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
	A._UND-5	Étendue d'eau continentale, accumulée par suite d'une entrave naturelle ou artificielle à son écoulement		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	A._UND-5	Étendue d'eau continentale, accumulée par suite d'une entrave naturelle ou artificielle à son écoulement		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
	UND-10	Espace intertissulaire clos contenant notamment du sang, de la lymphe.		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	UND-10	Espace intertissulaire clos contenant notamment du sang, de la lymphe.		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
	UND-6	Étendue d'eau douce ou (plus rarement) salée, naturelle ou artificielle, à l'intérieur des terres, généralement plus vaste ou plus profonde qu'un étang, moins vaste qu'une mer.		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	UND-6	Étendue d'eau douce ou (plus rarement) salée, naturelle ou artificielle, à l'intérieur des terres, généralement plus vaste ou plus profonde qu'un étang, moins vaste qu'une mer.		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
	UND-9	Étendue de (liquide qui ne s'écoule pas ou qui est répandu à terre).		(Figuré) Mer sous le contrôle militaire unique.	http://kaiko.getalp.org/dbnary/fra/__ws_2_lac__nom__1
	UND-9	Étendue de (liquide qui ne s'écoule pas ou qui est répandu à terre).		Grande étendue d’eau complètement entourée de terres, généralement d’eau douce.	http://kaiko.getalp.org/dbnary/fra/__ws_1_lac__nom__1
clique|noun|feminine
https://www.cnrtl.fr/definition/19594
http://kaiko.getalp.org/dbnary/fra/clique__nom__1
	B._UND-2	Groupe de personnes qui se coalisent pour intriguer, nuire à quelqu'un ou quelque chose, par des moyens malhonnêtes.		(Par extension) (Familier) Bande d’amis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_clique__nom__1
	B._UND-2	Groupe de personnes qui se coalisent pour intriguer, nuire à quelqu'un ou quelque chose, par des moyens malhonnêtes.		(Musique) (Désuet) Batterie-fanfare, formation musicale de cuivres et de tambours.	http://kaiko.getalp.org/dbnary/fra/__ws_4_clique__nom__1
	B._UND-2	Groupe de personnes qui se coalisent pour intriguer, nuire à quelqu'un ou quelque chose, par des moyens malhonnêtes.		(Familier) Coterie, bande de gens qui veulent parvenir à quelque chose d’une manière peu honnête.	http://kaiko.getalp.org/dbnary/fra/__ws_1_clique__nom__1
	B._UND-2	Groupe de personnes qui se coalisent pour intriguer, nuire à quelqu'un ou quelque chose, par des moyens malhonnêtes.		(Théorie des graphes) Dans un graphe, sous-ensemble de sommets deux-à-deux adjacents.	http://kaiko.getalp.org/dbnary/fra/__ws_3_clique__nom__1
	B._UND-3	Terme d'injure adressé à une personne méprisable.		(Par extension) (Familier) Bande d’amis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_clique__nom__1
	B._UND-3	Terme d'injure adressé à une personne méprisable.		(Musique) (Désuet) Batterie-fanfare, formation musicale de cuivres et de tambours.	http://kaiko.getalp.org/dbnary/fra/__ws_4_clique__nom__1
	B._UND-3	Terme d'injure adressé à une personne méprisable.		(Familier) Coterie, bande de gens qui veulent parvenir à quelque chose d’une manière peu honnête.	http://kaiko.getalp.org/dbnary/fra/__ws_1_clique__nom__1
	B._UND-3	Terme d'injure adressé à une personne méprisable.		(Théorie des graphes) Dans un graphe, sous-ensemble de sommets deux-à-deux adjacents.	http://kaiko.getalp.org/dbnary/fra/__ws_3_clique__nom__1
	UND-1	Ensemble des musiciens, tambours et clairons.		(Par extension) (Familier) Bande d’amis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_clique__nom__1
	UND-1	Ensemble des musiciens, tambours et clairons.		(Musique) (Désuet) Batterie-fanfare, formation musicale de cuivres et de tambours.	http://kaiko.getalp.org/dbnary/fra/__ws_4_clique__nom__1
	UND-1	Ensemble des musiciens, tambours et clairons.		(Familier) Coterie, bande de gens qui veulent parvenir à quelque chose d’une manière peu honnête.	http://kaiko.getalp.org/dbnary/fra/__ws_1_clique__nom__1
	UND-1	Ensemble des musiciens, tambours et clairons.		(Théorie des graphes) Dans un graphe, sous-ensemble de sommets deux-à-deux adjacents.	http://kaiko.getalp.org/dbnary/fra/__ws_3_clique__nom__1
	UND-4	et		(Par extension) (Familier) Bande d’amis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_clique__nom__1
	UND-4	et		(Musique) (Désuet) Batterie-fanfare, formation musicale de cuivres et de tambours.	http://kaiko.getalp.org/dbnary/fra/__ws_4_clique__nom__1
	UND-4	et		(Familier) Coterie, bande de gens qui veulent parvenir à quelque chose d’une manière peu honnête.	http://kaiko.getalp.org/dbnary/fra/__ws_1_clique__nom__1
	UND-4	et		(Théorie des graphes) Dans un graphe, sous-ensemble de sommets deux-à-deux adjacents.	http://kaiko.getalp.org/dbnary/fra/__ws_3_clique__nom__1
gazon|noun|masculine
https://www.cnrtl.fr/definition/37088
http://kaiko.getalp.org/dbnary/fra/gazon__nom__1
	A._2.UND-2	Motte de terre carrée couverte de gazon que l'on découpe à la pelle, soit pour faire des pelouses artificielles, soit pour construire des cabanes, des digues, des rives, etc.		(Par métonymie) Surface couverte de cette herbe.	http://kaiko.getalp.org/dbnary/fra/__ws_4_gazon__nom__1
	A._2.UND-2	Motte de terre carrée couverte de gazon que l'on découpe à la pelle, soit pour faire des pelouses artificielles, soit pour construire des cabanes, des digues, des rives, etc.		(Jardinage) Herbe courte et fine, le plus souvent en parlant des graminées et spécialement un mélange de ray-grass anglais, de fétuques et d’agrostis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_gazon__nom__1
	A._2.UND-2	Motte de terre carrée couverte de gazon que l'on découpe à la pelle, soit pour faire des pelouses artificielles, soit pour construire des cabanes, des digues, des rives, etc.		(Familier) (Vieilli) Chevelure.	http://kaiko.getalp.org/dbnary/fra/__ws_6_gazon__nom__1
	A._2.UND-2	Motte de terre carrée couverte de gazon que l'on découpe à la pelle, soit pour faire des pelouses artificielles, soit pour construire des cabanes, des digues, des rives, etc.		(Botanique) Végétation courte de plantes herbacées.	http://kaiko.getalp.org/dbnary/fra/__ws_1_gazon__nom__1
	A._2.UND-2	Motte de terre carrée couverte de gazon que l'on découpe à la pelle, soit pour faire des pelouses artificielles, soit pour construire des cabanes, des digues, des rives, etc.		(Jardinage) Motte ou plaque de terre couverte d’herbe que l’on découpe à la bêche ou avec une machine et qui sert à recouvrir une surface dépourvue de végétation.	http://kaiko.getalp.org/dbnary/fra/__ws_5_gazon__nom__1
	A._2.UND-2	Motte de terre carrée couverte de gazon que l'on découpe à la pelle, soit pour faire des pelouses artificielles, soit pour construire des cabanes, des digues, des rives, etc.		(Spécialement) (Histoire) Épaisseur de la végétation, feuilles et racines, qui pouvait être soumis à l’essartage.	http://kaiko.getalp.org/dbnary/fra/__ws_3_gazon__nom__1
	A._UND-1	[En parlant d'un paysage naturel]		(Par métonymie) Surface couverte de cette herbe.	http://kaiko.getalp.org/dbnary/fra/__ws_4_gazon__nom__1
	A._UND-1	[En parlant d'un paysage naturel]		(Jardinage) Herbe courte et fine, le plus souvent en parlant des graminées et spécialement un mélange de ray-grass anglais, de fétuques et d’agrostis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_gazon__nom__1
	A._UND-1	[En parlant d'un paysage naturel]		(Familier) (Vieilli) Chevelure.	http://kaiko.getalp.org/dbnary/fra/__ws_6_gazon__nom__1
	A._UND-1	[En parlant d'un paysage naturel]		(Botanique) Végétation courte de plantes herbacées.	http://kaiko.getalp.org/dbnary/fra/__ws_1_gazon__nom__1
	A._UND-1	[En parlant d'un paysage naturel]		(Jardinage) Motte ou plaque de terre couverte d’herbe que l’on découpe à la bêche ou avec une machine et qui sert à recouvrir une surface dépourvue de végétation.	http://kaiko.getalp.org/dbnary/fra/__ws_5_gazon__nom__1
	A._UND-1	[En parlant d'un paysage naturel]		(Spécialement) (Histoire) Épaisseur de la végétation, feuilles et racines, qui pouvait être soumis à l’essartage.	http://kaiko.getalp.org/dbnary/fra/__ws_3_gazon__nom__1
	A._UND-3	[En parlant d'une surface cultivée]		(Par métonymie) Surface couverte de cette herbe.	http://kaiko.getalp.org/dbnary/fra/__ws_4_gazon__nom__1
	A._UND-3	[En parlant d'une surface cultivée]		(Jardinage) Herbe courte et fine, le plus souvent en parlant des graminées et spécialement un mélange de ray-grass anglais, de fétuques et d’agrostis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_gazon__nom__1
	A._UND-3	[En parlant d'une surface cultivée]		(Familier) (Vieilli) Chevelure.	http://kaiko.getalp.org/dbnary/fra/__ws_6_gazon__nom__1
	A._UND-3	[En parlant d'une surface cultivée]		(Botanique) Végétation courte de plantes herbacées.	http://kaiko.getalp.org/dbnary/fra/__ws_1_gazon__nom__1
	A._UND-3	[En parlant d'une surface cultivée]		(Jardinage) Motte ou plaque de terre couverte d’herbe que l’on découpe à la bêche ou avec une machine et qui sert à recouvrir une surface dépourvue de végétation.	http://kaiko.getalp.org/dbnary/fra/__ws_5_gazon__nom__1
	A._UND-3	[En parlant d'une surface cultivée]		(Spécialement) (Histoire) Épaisseur de la végétation, feuilles et racines, qui pouvait être soumis à l’essartage.	http://kaiko.getalp.org/dbnary/fra/__ws_3_gazon__nom__1
	A._UND-4	Cheveux.		(Par métonymie) Surface couverte de cette herbe.	http://kaiko.getalp.org/dbnary/fra/__ws_4_gazon__nom__1
	A._UND-4	Cheveux.		(Jardinage) Herbe courte et fine, le plus souvent en parlant des graminées et spécialement un mélange de ray-grass anglais, de fétuques et d’agrostis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_gazon__nom__1
	A._UND-4	Cheveux.		(Familier) (Vieilli) Chevelure.	http://kaiko.getalp.org/dbnary/fra/__ws_6_gazon__nom__1
	A._UND-4	Cheveux.		(Botanique) Végétation courte de plantes herbacées.	http://kaiko.getalp.org/dbnary/fra/__ws_1_gazon__nom__1
	A._UND-4	Cheveux.		(Jardinage) Motte ou plaque de terre couverte d’herbe que l’on découpe à la bêche ou avec une machine et qui sert à recouvrir une surface dépourvue de végétation.	http://kaiko.getalp.org/dbnary/fra/__ws_5_gazon__nom__1
	A._UND-4	Cheveux.		(Spécialement) (Histoire) Épaisseur de la végétation, feuilles et racines, qui pouvait être soumis à l’essartage.	http://kaiko.getalp.org/dbnary/fra/__ws_3_gazon__nom__1
	UND-5	Herbe très courte et très fine.		(Par métonymie) Surface couverte de cette herbe.	http://kaiko.getalp.org/dbnary/fra/__ws_4_gazon__nom__1
	UND-5	Herbe très courte et très fine.		(Jardinage) Herbe courte et fine, le plus souvent en parlant des graminées et spécialement un mélange de ray-grass anglais, de fétuques et d’agrostis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_gazon__nom__1
	UND-5	Herbe très courte et très fine.		(Familier) (Vieilli) Chevelure.	http://kaiko.getalp.org/dbnary/fra/__ws_6_gazon__nom__1
	UND-5	Herbe très courte et très fine.		(Botanique) Végétation courte de plantes herbacées.	http://kaiko.getalp.org/dbnary/fra/__ws_1_gazon__nom__1
	UND-5	Herbe très courte et très fine.		(Jardinage) Motte ou plaque de terre couverte d’herbe que l’on découpe à la bêche ou avec une machine et qui sert à recouvrir une surface dépourvue de végétation.	http://kaiko.getalp.org/dbnary/fra/__ws_5_gazon__nom__1
	UND-5	Herbe très courte et très fine.		(Spécialement) (Histoire) Épaisseur de la végétation, feuilles et racines, qui pouvait être soumis à l’essartage.	http://kaiko.getalp.org/dbnary/fra/__ws_3_gazon__nom__1
	UND-6	Surface couverte d'herbe courte et fine.		(Par métonymie) Surface couverte de cette herbe.	http://kaiko.getalp.org/dbnary/fra/__ws_4_gazon__nom__1
	UND-6	Surface couverte d'herbe courte et fine.		(Jardinage) Herbe courte et fine, le plus souvent en parlant des graminées et spécialement un mélange de ray-grass anglais, de fétuques et d’agrostis.	http://kaiko.getalp.org/dbnary/fra/__ws_2_gazon__nom__1
	UND-6	Surface couverte d'herbe courte et fine.		(Familier) (Vieilli) Chevelure.	http://kaiko.getalp.org/dbnary/fra/__ws_6_gazon__nom__1
	UND-6	Surface couverte d'herbe courte et fine.		(Botanique) Végétation courte de plantes herbacées.	http://kaiko.getalp.org/dbnary/fra/__ws_1_gazon__nom__1
	UND-6	Surface couverte d'herbe courte et fine.		(Jardinage) Motte ou plaque de terre couverte d’herbe que l’on découpe à la bêche ou avec une machine et qui sert à recouvrir une surface dépourvue de végétation.	http://kaiko.getalp.org/dbnary/fra/__ws_5_gazon__nom__1
	UND-6	Surface couverte d'herbe courte et fine.		(Spécialement) (Histoire) Épaisseur de la végétation, feuilles et racines, qui pouvait être soumis à l’essartage.	http://kaiko.getalp.org/dbnary/fra/__ws_3_gazon__nom__1
fusilier|noun|masculine
https://www.cnrtl.fr/definition/36302
http://kaiko.getalp.org/dbnary/fra/fusilier__nom__1
	B._UND-2	Marin appartenant à un corps spécial destiné au combat sur terre et chargé de l'ordre et de la discipline à bord.		(Vieilli) Soldat armé d’un fusil.	http://kaiko.getalp.org/dbnary/fra/__ws_1_fusilier__nom__1
	B._UND-2	Marin appartenant à un corps spécial destiné au combat sur terre et chargé de l'ordre et de la discipline à bord.		Personnel qui a pour fonction la protection des bases et sites de l’armée de l’Air ou de la Marine nationale en France et à l’étranger.	http://kaiko.getalp.org/dbnary/fra/__ws_2_fusilier__nom__1
	B._UND-3	Soldat chargé de la protection et de la défense des bases aériennes. (		(Vieilli) Soldat armé d’un fusil.	http://kaiko.getalp.org/dbnary/fra/__ws_1_fusilier__nom__1
	B._UND-3	Soldat chargé de la protection et de la défense des bases aériennes. (		Personnel qui a pour fonction la protection des bases et sites de l’armée de l’Air ou de la Marine nationale en France et à l’étranger.	http://kaiko.getalp.org/dbnary/fra/__ws_2_fusilier__nom__1
	UND-1	Soldat armé d'un fusil.		(Vieilli) Soldat armé d’un fusil.	http://kaiko.getalp.org/dbnary/fra/__ws_1_fusilier__nom__1
	UND-1	Soldat armé d'un fusil.		Personnel qui a pour fonction la protection des bases et sites de l’armée de l’Air ou de la Marine nationale en France et à l’étranger.	http://kaiko.getalp.org/dbnary/fra/__ws_2_fusilier__nom__1
